costat,curcd,datafmt,indfmt,consol,sic,datadate,gvkey,conm,tic,fyear,at,ceq,dltt,lse,ni,revt,xrd,csho,prcc_f,sich,mkt_cap,industry,boardid,companyid,datestartrole,directorid,directorname,companyname,rolename,dateendrole,datestartroleflag,dateendroleflag,seniority,UG,top20_ug,MBA,top20_mba,PhD,top20_phd,MD,top20_md,Master's,top20_masters,dob,gender,diversitynetworklabel,re,volatility,roa,adjusted_roa,firm_size,equity_capital,charter_value,retained_earnings,rd_intensity,ceo_age,ceo_gender,masters_factor,md_factor,phd_factor,mba_factor,ug_factor
A,USD,STD,INDL,C,2836,12/31/21,16101,ABBVIE INC,ABBV,2021,146529.0,15408.0,64902.0,146529.0,11542.0,56197.0,8046.0,1768.338,135.4,2836.0,239432.9652,Biotech,1921326.0,1921326.0,2013-01-02,33494.0,Rick Gonzalez,ABBVIE INC,Chairman/CEO,2024-07-01,10.0,10.0,Executive Director,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954-01-21,M,Latino Association Network,228.0,0.012677918830826748,0.07876939035958752,0.012933793178168965,11.894978640067734,0.10515324611510349,2.743386627836552,0.0015560059783387588,0.054910632025059886,67.0,0,-0.6720449074444793,-0.23674111240146314,-0.1428900246012513,-0.648546397838306,-0.5106751006852247
A,USD,STD,INDL,C,2836,12/31/22,16101,ABBVIE INC,ABBV,2022,138805.0,17254.0,59889.0,138805.0,11836.0,58054.0,7207.0,1769.181,161.61,2836.0,285917.34141000005,Biotech,1921326.0,1921326.0,2013-01-02,33494.0,Rick Gonzalez,ABBVIE INC,Chairman/CEO,2024-07-01,10.0,10.0,Executive Director,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954-01-21,M,Latino Association Network,2585.0,0.014092842923214268,0.08527070350491697,0.02821545825894233,11.840825349460781,0.12430387954324412,2.807658752343327,0.018623248442059002,0.051921760743489066,68.0,0,-0.6720449074444793,-0.23674111240146314,-0.1428900246012513,-0.648546397838306,-0.5106751006852247
A,USD,STD,INDL,C,2836,12/31/23,16101,ABBVIE INC,ABBV,2023,134711.0,10360.0,52929.0,134711.0,4863.0,54318.0,9083.0,1765.941,154.97,2836.0,273667.87677000003,Biotech,1921326.0,1921326.0,2013-01-02,33494.0,Rick Gonzalez,ABBVIE INC,Chairman/CEO,2024-07-01,10.0,10.0,Executive Director,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954-01-21,M,Latino Association Network,-3305.0,0.012333345411385596,0.036099501896652834,-0.012590757717983452,11.810887022018932,0.0769053752106361,3.2739630057580653,-0.0245340024199954,0.06742582268708569,69.0,0,-0.6720449074444793,-0.23674111240146314,-0.1428900246012513,-0.648546397838306,-0.5106751006852247
A,USD,STD,INDL,C,2836,12/31/24,16101,ABBVIE INC,ABBV,2024,135161.0,3325.0,61037.0,135161.0,4278.0,56334.0,15548.0,1765.257,177.7,2836.0,313686.1689,Biotech,1921326.0,1921326.0,2024-07-01,1799113.0,Rob Michael,ABBVIE INC,CEO,2025-07-01,10.0,10.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-07-01,M,,-9825.0,0.014998531778821931,0.03165114197142667,-0.025417977216594854,11.814221939439507,0.024600291504206093,4.546923349903233,-0.07269108692596236,0.115033182648841,54.0,0,-0.5986162497683529,-0.13342965404338525,-0.11640577451831292,1.683520041240194,0.08550762578148682
A,USD,STD,INDL,C,2836,12/31/25,16101,ABBVIE INC,ABBV,2025,133960.0,-3270.0,59630.0,133960.0,4226.0,61160.0,14112.0,1767.876,228.49,2836.0,403941.98724,Biotech,1921326.0,1921326.0,2025-07-01,1799113.0,Rob Michael,ABBVIE INC,Chairman/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-07-01,M,,-16637.0,0.01628648150859427,0.03154673036727381,-0.021759924824904235,11.80529652690814,-0.02441027172290236,,-0.12419378919080322,0.10534487906837862,55.0,0,-0.5986162497683529,-0.13342965404338525,-0.11640577451831292,1.683520041240194,0.08550762578148682
A,USD,STD,INDL,C,7372,3/31/16,16721,ELECTRONIC ARTS INC,EA,2015,7050.0,3396.0,991.0,7050.0,1156.0,4396.0,1109.0,300.602,66.11,7372.0,19872.798219999997,Software,10364.0,10364.0,2013-09-17,1207036.0,Andrew Wilson,ELECTRONIC ARTS INC,CEO,2021-08-12,10.0,10.0,Executive Director,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974-09-07,M,,906.0,0.019496734079181066,0.16397163120567376,0.0983220480874682,8.860782895806315,0.4817021276595745,1.766753604570936,0.12851063829787235,0.15730496453900708,41.0,0,-0.6720449074444793,-0.23674111240146314,-0.1428900246012513,-0.648546397838306,-0.5106751006852247
A,USD,STD,INDL,C,7372,3/31/17,16721,ELECTRONIC ARTS INC,EA,2016,7718.0,4060.0,990.0,7718.0,967.0,4845.0,1205.0,308.367,89.52,7372.0,27605.01384,Software,10364.0,10364.0,2013-09-17,1207036.0,Andrew Wilson,ELECTRONIC ARTS INC,CEO,2021-08-12,10.0,10.0,Executive Director,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974-09-07,M,,2044.0,0.018707294472948593,0.12529152630215082,0.07529726492905567,8.951310542097564,0.5260430163254729,1.9168144434806906,0.26483544959834154,0.15612853070743715,42.0,0,-0.6720449074444793,-0.23674111240146314,-0.1428900246012513,-0.648546397838306,-0.5106751006852247
A,USD,STD,INDL,C,7372,3/31/18,16721,ELECTRONIC ARTS INC,EA,2017,8584.0,4595.0,992.0,8584.0,1043.0,5150.0,1320.0,306.37,121.24,7372.0,37144.2988,Software,10364.0,10364.0,2013-09-17,1207036.0,Andrew Wilson,ELECTRONIC ARTS INC,CEO,2021-08-12,10.0,10.0,Executive Director,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974-09-07,M,,3008.0,0.015156970961889771,0.12150512581547064,0.0638709379788113,9.057655284310535,0.5352982292637465,2.08984153924548,0.3504193849021435,0.15377446411929171,43.0,0,-0.6720449074444793,-0.23674111240146314,-0.1428900246012513,-0.648546397838306,-0.5106751006852247
A,USD,STD,INDL,C,7372,3/31/19,16721,ELECTRONIC ARTS INC,EA,2018,8957.0,5331.0,994.0,8957.0,1019.0,4950.0,1433.0,298.107,101.63,7372.0,30296.61441,Software,10364.0,10364.0,2013-09-17,1207036.0,Andrew Wilson,ELECTRONIC ARTS INC,CEO,2021-08-12,10.0,10.0,Executive Director,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974-09-07,M,,3935.0,0.02004346989108514,0.11376576978899185,0.03704061459708133,9.100190628475195,0.5951769565702802,1.737497132788243,0.43932120129507646,0.15998660265713965,44.0,0,-0.6720449074444793,-0.23674111240146314,-0.1428900246012513,-0.648546397838306,-0.5106751006852247
A,USD,STD,INDL,C,7372,12/31/15,13421,CADENCE DESIGN SYSTEMS INC,CDNS,2015,2351.015,1376.115,348.788,2351.015,252.417,1702.091,637.567,309.392,20.81,7372.0,6438.44752,Software,5480.0,5480.0,2009-01-08,182411.0,Lip-Bu Tan,CADENCE DESIGN SYSTEMS INC,President/CEO,2017-11-16,10.0,10.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1959-11-12,M,Asian Association Network,-86.416,0.01538685300724904,0.1073651167687148,0.04171553365050923,7.762602428783433,0.5853280391660624,1.5430231311313392,-0.036756890109165614,0.2711879762570635,56.0,0,1.590052851125378,-0.11495704093019751,-0.4469671813002735,-0.033143568607248035,0.891448686366957
I,USD,STD,INDL,C,2834,12/31/17,13599,CELGENE CORP,CELG,2017,30141.0,6921.0,15838.0,30141.0,2940.0,13003.0,5915.0,759.3,104.36,2834.0,79240.548,Biotech,6177.0,6177.0,2016-03-01,1203855.0,Mark Alles,CELGENE CORP (De-listed 11/2019),CEO,2018-02-05,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959-06-15,M,,13348.0,0.017697960760299915,0.09754155469294316,0.03990736685628382,10.313641650130425,0.22962078232308153,2.4379278696458524,0.44285192926578415,0.19624431837032613,58.0,0,-0.6773650833982051,-0.27530597743840163,-0.18806471044490725,-0.6182375476915621,0.1164894900028803
A,USD,STD,INDL,C,3672,9/30/22,12945,PLEXUS CORP,PLXS,2022,3393.225,1095.731,221.404,3393.225,138.243,3811.368,0.0,27.679,87.56,3672.0,2423.5732399999997,Semiconductors/Hardware,24637.0,24637.0,2022-01-26,549027.0,Todd Kelsey,PLEXUS CORP,CEO,2024-12-28,10.0,25.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1965-06-15,M,,1536.206,0.018623138982412378,0.040740888093185684,-0.016314357152788957,8.129536075582967,0.32291728370502987,0.793821276156967,0.45272742007971767,0.0,57.0,0,1.3416881291615947,-0.17194982988266744,-0.43683611657748583,0.1173934945119674,-0.5322033147840854
A,USD,STD,INDL,C,7372,6/30/25,12141,MICROSOFT CORP,MSFT,2025,619003.0,343479.0,100589.0,619003.0,101832.0,281724.0,32488.0,7434.0,497.41,7372.0,3697745.94,Software,20601.0,20601.0,2021-06-16,499383.0,Satya Nadella,MICROSOFT CORP,Chairman/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1967-08-19,M,Asian Association Network,234384.0,0.015283541848834528,0.16450970350709124,0.11120304831491319,13.335865398181644,0.554890687121064,2.376352733163516,0.37864759944620624,0.05248439829855429,58.0,0,1.4068689545496689,-0.058101093096811544,-0.3757039893981911,1.8073470638861047,-0.46846424218128085
A,USD,STD,INDL,C,3672,9/30/23,12945,PLEXUS CORP,PLXS,2023,3321.172,1214.382,229.405,3321.172,139.094,4210.305,0.0,27.466,92.98,3672.0,2553.78868,Semiconductors/Hardware,24637.0,24637.0,2022-01-26,549027.0,Todd Kelsey,PLEXUS CORP,CEO,2024-12-28,10.0,25.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1965-06-15,M,,1686.998,0.01865142566694068,0.04188099863542147,-0.006809260979214818,8.108073011664635,0.3656486324707061,0.7433427079733996,0.507952614318078,0.0,58.0,0,1.3416881291615947,-0.17194982988266744,-0.43683611657748583,0.1173934945119674,-0.5322033147840854
A,USD,STD,INDL,C,3672,9/30/24,12945,PLEXUS CORP,PLXS,2024,3153.821,1324.825,122.268,3153.821,111.815,3960.827,0.0,27.122,136.71,3672.0,3707.84862,Semiconductors/Hardware,24637.0,24637.0,2024-01-01,549027.0,Todd Kelsey,PLEXUS CORP,President/CEO,2027-01-01,30.0,40.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1965-06-15,M,,1833.757,0.01950560652764695,0.035453819351193364,-0.02161529983682816,8.056370012583347,0.42006981372753877,1.0291714463837631,0.5814397836782748,0.0,59.0,0,1.3416881291615947,-0.17194982988266744,-0.43683611657748583,0.1173934945119674,-0.5322033147840854
A,USD,STD,INDL,C,3672,9/30/25,12945,PLEXUS CORP,PLXS,2025,3137.11,1454.588,121.409,3137.11,172.885,4032.966,0.0,26.828,144.69,3672.0,3881.74332,Semiconductors/Hardware,24637.0,24637.0,2024-01-01,549027.0,Todd Kelsey,PLEXUS CORP,President/CEO,2027-01-01,30.0,40.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1965-06-15,M,,2013.839,0.023985338416520292,0.055109639126457145,0.0018029839342790996,8.051057272924963,0.4636713408200541,0.9815616629907061,0.6419408308921268,0.0,60.0,0,1.3416881291615947,-0.17194982988266744,-0.43683611657748583,0.1173934945119674,-0.5322033147840854
A,USD,STD,INDL,C,2834,12/31/15,13721,ZOETIS INC,ZTS,2015,7913.0,1068.0,4463.0,7913.0,339.0,4789.0,366.0,497.4,47.92,2834.0,23835.408,Biotech,1929138.0,1929138.0,2013-02-01,1075570.0,Juan Alaix,ZOETIS INC,CEO,2019-12-31,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951-06-15,M,,254.0,0.018591742654663946,0.04284089473019082,-0.022808688388014746,8.976262255609193,0.1349677745482118,3.1053844656563583,0.03209907746745861,0.04625300139011753,64.0,0,-0.6773650833982051,-0.27530597743840163,-0.18806471044490725,-0.6182375476915621,0.1164894900028803
A,USD,STD,INDL,C,2834,12/31/16,13721,ZOETIS INC,ZTS,2016,7649.0,1487.0,4468.0,7649.0,821.0,4918.0,376.0,492.855,53.53,2834.0,26382.52815,Biotech,1929138.0,1929138.0,2013-02-01,1075570.0,Juan Alaix,ZOETIS INC,CEO,2019-12-31,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951-06-15,M,,879.0,0.014089979038677156,0.10733429206432213,0.05734003069122697,8.942330199321866,0.1944044973199111,2.875941311079688,0.11491698261210616,0.049156752516668845,65.0,0,-0.6773650833982051,-0.27530597743840163,-0.18806471044490725,-0.6182375476915621,0.1164894900028803
A,USD,STD,INDL,C,2834,12/31/17,13721,ZOETIS INC,ZTS,2017,8586.0,1770.0,4953.0,8586.0,864.0,5319.0,382.0,486.13,72.04,2834.0,35020.8052,Biotech,1929138.0,1929138.0,2013-02-01,1075570.0,Juan Alaix,ZOETIS INC,CEO,2019-12-31,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951-06-15,M,,1604.0,0.009332670358572026,0.10062893081761007,0.042994742980950726,9.057888248784506,0.20614954577218728,2.984962772583314,0.18681574656417424,0.04449103191241556,66.0,0,-0.6773650833982051,-0.27530597743840163,-0.18806471044490725,-0.6182375476915621,0.1164894900028803
A,USD,STD,INDL,C,2834,12/31/18,13721,ZOETIS INC,ZTS,2018,10777.0,2185.0,6443.0,10777.0,1428.0,5853.0,432.0,479.562,85.54,2834.0,41021.73348,Biotech,1929138.0,1929138.0,2013-02-01,1075570.0,Juan Alaix,ZOETIS INC,CEO,2019-12-31,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951-06-15,M,,2641.0,0.014787670284464679,0.13250440753456436,0.05577925234265384,9.285169512596832,0.20274658996010023,2.932486182589444,0.24505892177786026,0.04008536698524636,67.0,0,-0.6773650833982051,-0.27530597743840163,-0.18806471044490725,-0.6182375476915621,0.1164894900028803
A,USD,STD,INDL,C,2834,12/31/20,13721,ZOETIS INC,ZTS,2020,13609.0,3769.0,6758.0,13609.0,1638.0,6687.0,463.0,475.318,165.5,2834.0,78665.129,Biotech,1929138.0,1929138.0,2020-01-01,1074205.0,Kristin Peck,ZOETIS INC,CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1971-09-27,F,,4929.0,0.02459313768116306,0.12036152546109193,0.06045476453618417,9.518486617560317,0.2769490778161511,3.038390255271295,0.3621867881548975,0.03402160335072379,49.0,0,-0.5986162497683529,-0.13342965404338525,-0.11640577451831292,1.683520041240194,0.08550762578148682
A,USD,STD,INDL,C,2834,12/31/21,13721,ZOETIS INC,ZTS,2021,13900.0,4543.0,6743.0,13900.0,2037.0,7786.0,508.0,472.574,244.03,2834.0,115322.23322,Biotech,1929138.0,1929138.0,2020-01-01,1074205.0,Kristin Peck,ZOETIS INC,CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1971-09-27,F,,6422.0,0.012520236385163627,0.14654676258992805,0.08071116540850949,9.539644119118783,0.3268345323741007,3.234142651223395,0.4620143884892086,0.036546762589928054,50.0,0,-0.5986162497683529,-0.13342965404338525,-0.11640577451831292,1.683520041240194,0.08550762578148682
A,USD,STD,INDL,C,2834,12/31/22,13721,ZOETIS INC,ZTS,2022,14925.0,4405.0,6738.0,14925.0,2114.0,8084.0,539.0,463.808,146.55,2834.0,67971.06240000001,Biotech,1929138.0,1929138.0,2020-01-01,1074205.0,Kristin Peck,ZOETIS INC,CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1971-09-27,F,,7851.0,0.020202974666498286,0.14164154103852597,0.08458629579255134,9.610792938260802,0.295142378559464,2.736341802273438,0.5260301507537688,0.03611390284757119,51.0,0,-0.5986162497683529,-0.13342965404338525,-0.11640577451831292,1.683520041240194,0.08550762578148682
A,USD,STD,INDL,C,2834,12/31/23,13721,ZOETIS INC,ZTS,2023,14286.0,4997.0,6760.0,14286.0,2344.0,8581.0,614.0,458.367,197.37,2834.0,90467.89479,Biotech,1929138.0,1929138.0,2020-01-01,1074205.0,Kristin Peck,ZOETIS INC,CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1971-09-27,F,,9456.0,0.015734162511929484,0.16407671846563068,0.1153864588509944,9.567035315714918,0.3497830043399132,2.896157301702175,0.6619067618647627,0.042979140417191655,52.0,0,-0.5986162497683529,-0.13342965404338525,-0.11640577451831292,1.683520041240194,0.08550762578148682
A,USD,STD,INDL,C,2834,12/31/24,13721,ZOETIS INC,ZTS,2024,14237.0,4770.0,5401.0,14237.0,2486.0,9261.0,686.0,448.473,162.93,2834.0,73069.70589000001,Biotech,1929138.0,1929138.0,2020-01-01,1074205.0,Kristin Peck,ZOETIS INC,CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1971-09-27,F,,11028.0,0.015729501483270483,0.1746154386457821,0.11754631945776059,9.563599488613745,0.33504249490763505,2.7290675558502984,0.7746013907424317,0.048184308491957574,53.0,0,-0.5986162497683529,-0.13342965404338525,-0.11640577451831292,1.683520041240194,0.08550762578148682
A,USD,STD,INDL,C,2834,12/31/25,13721,ZOETIS INC,ZTS,2025,15467.0,3331.0,9244.0,15467.0,2673.0,9469.0,698.0,424.928,125.82,2834.0,53464.44096,Biotech,1929138.0,1929138.0,2020-01-01,1074205.0,Kristin Peck,ZOETIS INC,CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1971-09-27,F,,12910.0,0.0183497328190693,0.17281955130277366,0.11951289611059561,9.64646400103814,0.21536173789357987,2.7757442187561208,0.8346802870627789,0.04512833775134156,54.0,0,-0.5986162497683529,-0.13342965404338525,-0.11640577451831292,1.683520041240194,0.08550762578148682
A,USD,STD,INDL,C,7372,6/30/24,12141,MICROSOFT CORP,MSFT,2024,512163.0,268477.0,82981.0,512163.0,88136.0,245122.0,29510.0,7434.0,446.95,7372.0,3322626.3,Software,20601.0,20601.0,2021-06-16,499383.0,Satya Nadella,MICROSOFT CORP,Chairman/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1967-08-19,M,Asian Association Network,167554.0,0.012574280100010365,0.17208583985957596,0.11501672067155444,13.146398212731052,0.524202255922431,2.515745554209197,0.3271497550584482,0.057618375400019135,57.0,0,1.4068689545496689,-0.058101093096811544,-0.3757039893981911,1.8073470638861047,-0.46846424218128085
A,USD,STD,INDL,C,7372,5/31/16,12142,ORACLE CORP,ORCL,2015,112180.0,47289.0,40105.0,112180.0,8901.0,37047.0,5787.0,4131.0,40.2,7372.0,166066.2,Software,23295.0,23295.0,2014-09-17,86007.0,Mark Hurd,ORACLE CORP,Co-CEO,2019-10-18,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957-01-01,M,,25507.0,0.013549099340445145,0.07934569441968266,0.01369611130147709,11.627860003062327,0.4215457300766625,1.256108793727088,0.22737564628275986,0.05158673560349438,58.0,0,-0.6773650833982051,-0.27530597743840163,-0.18806471044490725,-0.6182375476915621,0.1164894900028803
I,USD,STD,INDL,C,2834,12/31/16,13599,CELGENE CORP,CELG,2016,28085.6,6599.3,13788.5,28085.6,1999.2,11229.2,4470.1,778.6,115.75,2834.0,90122.95,Biotech,6177.0,6177.0,2016-03-01,1203855.0,Mark Alles,CELGENE CORP (De-listed 11/2019),CEO,2018-02-05,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959-06-15,M,,10492.7,0.02009918073098278,0.07118238527928904,0.02118812390619388,10.243012268455619,0.23497094596519214,2.6142112663590664,0.3735971458683454,0.15915985416013903,57.0,0,-0.6773650833982051,-0.27530597743840163,-0.18806471044490725,-0.6182375476915621,0.1164894900028803
A,USD,STD,INDL,C,7372,5/31/17,12142,ORACLE CORP,ORCL,2016,134991.0,53860.0,48112.0,134991.0,9335.0,37728.0,6159.0,4137.0,45.39,7372.0,187778.43,Software,23295.0,23295.0,2014-09-17,86007.0,Mark Hurd,ORACLE CORP,Co-CEO,2019-10-18,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957-01-01,M,,23072.0,0.012058041538807072,0.06915275833203695,0.01915849695894179,11.812963388531578,0.39898956226711413,1.2488746165641957,0.17091509804357327,0.04562526390648265,59.0,0,-0.6773650833982051,-0.27530597743840163,-0.18806471044490725,-0.6182375476915621,0.1164894900028803
A,USD,STD,INDL,C,7372,5/31/18,12142,ORACLE CORP,ORCL,2017,137264.0,45726.0,56128.0,137264.0,3825.0,39831.0,6091.0,3997.0,46.72,7370.0,186739.84,Software,23295.0,23295.0,2014-09-17,86007.0,Mark Hurd,ORACLE CORP,Co-CEO,2019-10-18,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957-01-01,M,,26795.0,0.01118550712688137,0.027866010024478378,-0.029768177812180965,11.829661357812746,0.33312449003380346,1.4070493543371227,0.19520777479892762,0.0443743443291759,60.0,0,-0.6773650833982051,-0.27530597743840163,-0.18806471044490725,-0.6182375476915621,0.1164894900028803
A,USD,STD,INDL,C,7372,5/31/19,12142,ORACLE CORP,ORCL,2018,108709.0,21785.0,51673.0,108709.0,11083.0,39506.0,6026.0,3359.0,50.6,7370.0,169965.4,Software,23295.0,23295.0,2014-09-17,86007.0,Mark Hurd,ORACLE CORP,Co-CEO,2019-10-18,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957-01-01,M,,16776.0,0.016048826649204706,0.10195108040732598,0.02522592521541546,11.596429866369977,0.2003973912003606,2.05437322735417,0.15432024947336467,0.055432392902151614,61.0,0,-0.6773650833982051,-0.27530597743840163,-0.18806471044490725,-0.6182375476915621,0.1164894900028803
A,USD,STD,INDL,C,7372,5/31/20,12142,ORACLE CORP,ORCL,2019,115438.0,12074.0,70749.0,115438.0,10135.0,39068.0,6067.0,3067.0,53.77,7370.0,164912.59,Software,23295.0,23295.0,2019-10-18,33503.0,Safra Catz,ORACLE CORP,CEO,2025-09-22,10.0,10.0,Executive Director,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961-12-01,F,,-5124.0,0.012488288651727084,0.08779604636254959,0.00759683930258459,11.656488868280348,0.10459294166565603,2.6143611955794666,-0.04438746340026681,0.05255635059512465,58.0,0,-0.6916225293945008,-0.23947369343537842,-0.222008608786628,-0.5665355396382482,0.9038237180669413
A,USD,STD,INDL,C,7372,5/31/21,12142,ORACLE CORP,ORCL,2020,131107.0,5238.0,78113.0,131107.0,13746.0,40479.0,6527.0,2814.0,78.74,7370.0,221574.36,Software,23295.0,23295.0,2019-10-18,33503.0,Safra Catz,ORACLE CORP,CEO,2025-09-22,10.0,10.0,Executive Director,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961-12-01,F,,-14412.0,0.025577282585844196,0.10484566041477572,0.04493889948986796,11.783769062681817,0.03995210019297215,3.7448184981222683,-0.10992548071422578,0.049783764406172056,59.0,0,-0.6916225293945008,-0.23947369343537842,-0.222008608786628,-0.5665355396382482,0.9038237180669413
A,USD,STD,INDL,C,7372,5/31/22,12142,ORACLE CORP,ORCL,2021,109297.0,-6220.0,75041.0,109297.0,6717.0,42440.0,7219.0,2665.0,71.92,7370.0,191666.8,Software,23295.0,23295.0,2019-10-18,33503.0,Safra Catz,ORACLE CORP,CEO,2025-09-22,10.0,10.0,Executive Director,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961-12-01,F,,-21295.0,0.018427015306846286,0.0614563986202732,-0.004379198561145353,11.601824226395445,-0.05690915578652662,,-0.19483608882220005,0.06604938836381602,60.0,0,-0.6916225293945008,-0.23947369343537842,-0.222008608786628,-0.5665355396382482,0.9038237180669413
A,USD,STD,INDL,C,7372,5/31/23,12142,ORACLE CORP,ORCL,2022,134384.0,1073.0,90404.0,134384.0,8503.0,49954.0,8623.0,2713.0,105.94,7370.0,287415.22,Software,23295.0,23295.0,2019-10-18,33503.0,Safra Catz,ORACLE CORP,CEO,2025-09-22,10.0,10.0,Executive Director,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961-12-01,F,,-33028.0,0.019234366648882655,0.06327390165495893,0.006218656408984287,11.808456652365408,0.007984581497797356,5.590469466144614,-0.24577330634599356,0.06416686510298845,61.0,0,-0.6916225293945008,-0.23947369343537842,-0.222008608786628,-0.5665355396382482,0.9038237180669413
A,USD,STD,INDL,C,7372,5/31/24,12142,ORACLE CORP,ORCL,2023,140976.0,8704.0,82564.0,140976.0,10467.0,52961.0,8915.0,2755.0,117.19,7372.0,322858.45,Software,23295.0,23295.0,2019-10-18,33503.0,Safra Catz,ORACLE CORP,CEO,2025-09-22,10.0,10.0,Executive Director,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961-12-01,F,,-29142.0,0.01902324287941182,0.07424668028600613,0.025556420671369845,11.85634494210651,0.06174100556123028,3.613431301761802,-0.20671603677221656,0.06323771422086029,62.0,0,-0.6916225293945008,-0.23947369343537842,-0.222008608786628,-0.5665355396382482,0.9038237180669413
A,USD,STD,INDL,C,7372,5/31/25,12142,ORACLE CORP,ORCL,2024,168361.0,20451.0,99533.0,168361.0,12443.0,57399.0,9860.0,2807.0,165.53,7372.0,464642.71,Software,23295.0,23295.0,2019-10-18,33503.0,Safra Catz,ORACLE CORP,CEO,2025-09-22,10.0,10.0,Executive Director,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961-12-01,F,,-24060.0,0.02032300677974544,0.07390666484518386,0.01683754565716234,12.03386576251999,0.12147112454784659,3.1232369636030617,-0.14290720535040777,0.05856463195158024,63.0,0,-0.6916225293945008,-0.23947369343537842,-0.222008608786628,-0.5665355396382482,0.9038237180669413
I,USD,STD,INDL,C,2834,12/31/15,13599,CELGENE CORP,CELG,2015,27053.4,5919.0,14250.4,27053.4,1602.0,9256.0,3697.3,786.6,119.76,2834.0,94203.216,Biotech,6177.0,6177.0,2014-08-01,84112.0,Bob Hugin,CELGENE CORP (De-listed 11/2019),Chairman/CEO,2016-03-01,10.0,10.0,Executive Director,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954-06-15,M,,8842.1,0.02108651459870487,0.0592162168156313,-0.006433366302574267,10.205567969536718,0.21878950520082502,2.767286805418357,0.3268387707275241,0.13666674059452785,61.0,0,-0.6780545211527228,-0.2114461068262179,-0.21148180003932845,0.045268479919371,0.8091027812427433
